Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,34,lock03a.jpg,neutral_659.jpg,1,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,1,one,T,16
neu,28,belt02a.jpg,neutral_293.jpg,1,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,1,one,NT,17
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,2,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,1,one,NT,18
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,one,None,19
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,34,33,21,1,one,T,20
neu,9999,bow04.jpg,neutral_128.jpg,2,27,green,T_neu,TNT_scanner,no,51,9999,50,26,1,one,T,21
neu,31,negativefilm.jpg,neutral_192.jpg,2,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,1,one,NT,22
neg,54,box01.jpg,2900.1_people_crying.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,1,one,T,23
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,2,61,green,T_neg,TNT_scanner,no,9999,61,84,48,1,one,T,24
neu,32,ring01.jpg,neutral_226.jpg,2,9999,green,T_neu,TNT_scanner,no,32,9999,7,7,1,one,T,25
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,one,None,26
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,2,56,red,NT_neg,TNT_scanner,no,9999,56,79,43,1,one,NT,27
neu,9999,birdie.jpg,neutral_614.jpg,2,37,green,T_neu,TNT_scanner,no,61,9999,60,36,1,one,T,28
neu,37,bottlecap.jpg,neutral_134.jpg,2,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,1,one,NT,29
neu,9999,battery02b.jpg,neutral_509.jpg,2,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,1,one,NT,30
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,one,None,31
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,2,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,1,one,NT,32
neu,26,hat03b.jpg,neutral_017.jpg,3,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,1,one,NT,33
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,one,None,34
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,1,one,T,35
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,3,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,1,one,NT,36
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,3,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,1,one,NT,37
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,1,one,T,38
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,1,one,T,39
neu,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,green,T_neu,TNT_scanner,no,53,9999,52,28,1,one,T,40
neu,9999,binder03b.jpg,neutral_512.jpg,3,33,red,NT_neu,TNT_scanner,no,57,9999,56,32,1,one,NT,41
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,1,one,NT,42
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,one,None,43
neu,9999,pylon.jpg,neutral_065.jpg,3,26,green,T_neu,TNT_scanner,no,50,9999,49,25,1,one,T,44
neg,55,safetypin.jpg,8480_people_fear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,1,one,T,45
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,one,None,46
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,1,one,NT,47
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,1,one,T,48
neg,9999,book01b.jpg,9412_people_sad.jpg,4,52,green,T_neg,TNT_scanner,no,9999,52,75,39,1,one,T,49
neu,9999,hinge.jpg,neutral_582.jpg,4,30,green,T_neu,TNT_scanner,no,54,9999,53,29,1,one,T,50
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,one,None,51
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,35,34,22,1,one,NT,52
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,one,None,53
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,green,T_neg,TNT_scanner,no,9999,51,74,38,1,one,T,54
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,1,one,NT,55
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,1,one,NT,56
neu,9999,lifejacket.jpg,neutral_247.jpg,4,36,green,T_neu,TNT_scanner,no,60,9999,59,35,1,one,T,57
neu,33,fan.jpg,neutral_706.jpg,4,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,1,one,T,58
neu,9999,cup01.jpg,neutral_195.jpg,4,35,red,NT_neu,TNT_scanner,no,59,9999,58,34,1,one,NT,59
neg,53,calculator01.jpg,6520_people_fear.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,1,one,NT,60
neu,9999,watch02a.jpg,neutral_380.jpg,4,32,red,NT_neu,TNT_scanner,no,56,9999,55,31,1,one,NT,61
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,one,None,62
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,1,one,T,63
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,1,one,NT,64
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,1,two,T,65
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,1,two,NT,66
neu,34,lock03a.jpg,neutral_659.jpg,1,9999,red,NT_neu,TNT_scanner,no,34,9999,9,9,1,two,NT,67
neg,53,calculator01.jpg,6520_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,1,two,NT,68
neu,30,radio02.jpg,neutral_331.jpg,1,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,1,two,NT,69
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,1,two,None,70
neu,9999,shirt01.jpg,neutral_007.jpg,1,28,green,T_neu,TNT_scanner,no,52,9999,51,27,1,two,T,71
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,1,two,None,72
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,1,57,green,T_neg,TNT_scanner,no,9999,57,80,44,1,two,T,73
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,1,two,None,74
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,1,two,T,75
neu,9999,bow04.jpg,neutral_128.jpg,1,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,1,two,NT,76
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,27,26,14,1,two,NT,77
neu,9999,cup01.jpg,neutral_195.jpg,1,35,green,T_neu,TNT_scanner,no,59,9999,58,34,1,two,T,78
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,1,two,NT,79
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,1,51,green,T_neg,TNT_scanner,no,9999,51,74,38,1,two,T,80
neu,9999,binder03b.jpg,neutral_512.jpg,1,33,green,T_neu,TNT_scanner,no,57,9999,56,32,1,two,T,81
neg,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,1,two,NT,82
neu,28,belt02a.jpg,neutral_293.jpg,2,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,1,two,NT,83
neu,37,bottlecap.jpg,neutral_134.jpg,2,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,1,two,NT,84
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,two,None,85
neu,33,fan.jpg,neutral_706.jpg,2,9999,red,NT_neu,TNT_scanner,no,33,9999,8,8,1,two,NT,86
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,2,61,green,T_neg,TNT_scanner,no,9999,61,84,48,1,two,T,87
neu,9999,hinge.jpg,neutral_582.jpg,2,30,green,T_neu,TNT_scanner,no,54,9999,53,29,1,two,T,88
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,two,None,89
neu,9999,watch02a.jpg,neutral_380.jpg,2,32,green,T_neu,TNT_scanner,no,56,9999,55,31,1,two,T,90
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,2,58,green,T_neg,TNT_scanner,no,9999,58,81,45,1,two,T,91
neu,31,negativefilm.jpg,neutral_192.jpg,2,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,1,two,T,92
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,1,two,None,93
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,35,34,22,1,two,NT,94
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,33,32,20,1,two,NT,95
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,2,50,green,T_neg,TNT_scanner,no,9999,50,73,37,1,two,T,96
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,two,None,97
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,1,two,T,98
neg,61,wallet04.jpg,People_140_hsad.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,1,two,T,99
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,two,None,100
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,3,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,1,two,NT,101
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,1,two,None,102
neg,55,safetypin.jpg,8480_people_fear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,1,two,T,103
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,1,two,NT,104
neu,9999,birdie.jpg,neutral_614.jpg,3,37,green,T_neu,TNT_scanner,no,61,9999,60,36,1,two,T,105
neu,35,chessboard.jpg,neutral_227.jpg,3,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,1,two,T,106
neu,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,1,two,NT,107
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,1,two,NT,108
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,28,27,15,1,two,T,109
neu,32,ring01.jpg,neutral_226.jpg,3,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,1,two,NT,110
neu,9999,pylon.jpg,neutral_065.jpg,3,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,1,two,NT,111
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,two,None,112
neu,26,hat03b.jpg,neutral_017.jpg,4,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,1,two,NT,113
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,4,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,1,two,NT,114
neu,29,toothbrush03b.jpg,neutral_390.jpg,4,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,1,two,T,115
neg,58,globe.jpg,People_201_vsadterror.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,1,two,NT,116
neu,9999,battery02b.jpg,neutral_509.jpg,4,31,green,T_neu,TNT_scanner,no,55,9999,54,30,1,two,T,117
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,green,T_neg,TNT_scanner,no,9999,59,82,46,1,two,T,118
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,9999,56,79,43,1,two,T,119
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,two,None,120
neg,54,box01.jpg,2900.1_people_crying.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,30,29,17,1,two,NT,121
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,1,two,None,122
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,36,35,23,1,two,NT,123
neu,36,chair.jpg,neutral_144.jpg,4,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,1,two,T,124
neu,9999,lifejacket.jpg,neutral_247.jpg,4,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,1,two,NT,125
neg,9999,book01b.jpg,9412_people_sad.jpg,4,52,green,T_neg,TNT_scanner,no,9999,52,75,39,1,two,T,126
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,1,two,T,127
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,1,two,NT,128
