Emotion,Exp_ID,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,filler_type,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neg,IMDF_scanner,245.jpg,Animals_033_h.jpg,1,61,9999,green,TBR_neg,IMDF_scanner,no,,9999,31,31,2,47,TBR,one,66
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,67
neu,IMDF_scanner,156.jpg,neutral_200.jpg,1,46,9999,red,TBF_neu,IMDF_scanner,no,,46,9999,16,1,47,TBF,two,68
neu,IMDF_scanner,200.jpg,neutral_198.jpg,1,56,9999,green,TBR_neu,IMDF_scanner,no,,56,9999,26,1,47,TBR,two,69
neu,IMDF_scanner,138.jpg,neutral_119.jpg,1,41,9999,red,TBF_neu,IMDF_scanner,no,,41,9999,11,1,47,TBF,one,70
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,71
neu,IMDF_scanner,476.jpg,neutral_456.jpg,1,9999,41,red,TBF_neu,IMDF_scanner,no,,71,9999,71,3,47,TBF,one,72
None,IMDF_scanner,,,1,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,73
neg,IMDF_scanner,312.jpg,Animals_025_h.jpg,1,72,9999,red,TBF_neg,IMDF_scanner,no,,9999,42,42,2,47,TBF,one,74
neg,IMDF_scanner,317.jpg,Faces_034_h.jpg,1,75,9999,green,TBR_neg,IMDF_scanner,no,,9999,45,45,2,47,TBR,one,75
neg,IMDF_scanner,90.jpg,6555.jpg,1,9999,82,red,TBF_neg,IMDF_scanner,no,,9999,82,112,4,47,TBF,two,76
neu,IMDF_scanner,10.jpg,neutral_001.jpg,1,31,9999,green,TBR_neu,IMDF_scanner,no,,31,9999,1,1,47,TBR,one,77
neg,IMDF_scanner,987.jpg,6213.jpg,,9999,94,red,FILLER,IMDF_scanner,yes,middle,9999,94,128,5,47,TBF,9999,78
neg,IMDF_scanner,954.jpg,People_143_h.jpg,,94,9999,green,FILLER,IMDF_scanner,yes,middle,9999,92,124,5,47,TBR,9999,79
neu,IMDF_scanner,975.jpg,neutral_707.jpg,,9999,92,green,FILLER,IMDF_scanner,yes,middle,94,9999,126,5,47,TBR,9999,80
neu,IMDF_scanner,957.jpg,neutral_695.jpg,,9999,91,green,FILLER,IMDF_scanner,yes,middle,93,9999,125,5,47,TBR,9999,81
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,82
neg,IMDF_scanner,9.jpg,6370.jpg,2,9999,81,red,TBF_neg,IMDF_scanner,no,,9999,81,111,4,47,TBF,two,83
neu,IMDF_scanner,140.jpg,neutral_121.jpg,2,42,9999,green,TBR_neu,IMDF_scanner,no,,42,9999,12,1,47,TBR,one,84
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,85
neu,IMDF_scanner,50.jpg,neutral_531.jpg,2,9999,44,green,TBR_neu,IMDF_scanner,no,,74,9999,74,3,47,TBR,one,86
neu,IMDF_scanner,202.jpg,neutral_667.jpg,2,57,9999,green,TBR_neu,IMDF_scanner,no,,57,9999,27,1,47,TBR,two,87
neg,IMDF_scanner,246.jpg,Animals_062_h.jpg,2,62,9999,green,TBR_neg,IMDF_scanner,no,,9999,32,32,2,47,TBR,one,88
neu,IMDF_scanner,55.jpg,neutral_620.jpg,2,9999,50,red,TBF_neu,IMDF_scanner,no,,80,9999,80,3,47,TBF,two,89
neg,IMDF_scanner,372.jpg,2692.jpg,2,82,9999,red,TBF_neg,IMDF_scanner,no,,9999,52,52,2,47,TBF,two,90
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,91
neg,IMDF_scanner,79.jpg,Objects_109_h.jpg,2,9999,66,red,TBF_neg,IMDF_scanner,no,,9999,66,96,4,47,TBF,one,92
neu,IMDF_scanner,461.jpg,neutral_638.jpg,2,9999,39,red,TBF_neu,IMDF_scanner,no,,69,9999,69,3,47,TBF,one,93
neg,IMDF_scanner,307.jpg,Animals_001_h.jpg,2,71,9999,green,TBR_neg,IMDF_scanner,no,,9999,41,41,2,47,TBR,one,94
neg,IMDF_scanner,373.jpg,6210.jpg,2,83,9999,red,TBF_neg,IMDF_scanner,no,,9999,53,53,2,47,TBF,two,95
neg,IMDF_scanner,280.jpg,Objects_206_h.jpg,2,68,9999,red,TBF_neg,IMDF_scanner,no,,9999,38,38,2,47,TBF,one,96
neu,IMDF_scanner,20.jpg,neutral_223.jpg,2,55,9999,green,TBR_neu,IMDF_scanner,no,,55,9999,25,1,47,TBR,two,97
neg,IMDF_scanner,836.jpg,People_233_h.jpg,2,9999,70,green,TBR_neg,IMDF_scanner,no,,9999,70,100,4,47,TBR,one,98
neu,IMDF_scanner,170.jpg,neutral_423.jpg,2,50,9999,green,TBR_neu,IMDF_scanner,no,,50,9999,20,1,47,TBR,two,99
neu,IMDF_scanner,674.jpg,neutral_196.jpg,2,9999,55,red,TBF_neu,IMDF_scanner,no,,85,9999,85,3,47,TBF,two,100
neu,IMDF_scanner,173.jpg,neutral_290.jpg,2,51,9999,red,TBF_neu,IMDF_scanner,no,,51,9999,21,1,47,TBF,two,101
neg,IMDF_scanner,947.jpg,Objects_001_h.jpg,2,9999,90,green,TBR_neg,IMDF_scanner,no,,9999,90,120,4,47,TBR,two,102
neu,IMDF_scanner,460.jpg,neutral_591.jpg,2,9999,38,red,TBF_neu,IMDF_scanner,no,,68,9999,68,3,47,TBF,one,103
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,104
neg,IMDF_scanner,942.jpg,H123.bmp,2,9999,89,red,TBF_neg,IMDF_scanner,no,,9999,89,119,4,47,TBF,two,105
neg,IMDF_scanner,406.jpg,H044.bmp,2,89,9999,green,TBR_neg,IMDF_scanner,no,,9999,59,59,2,47,TBR,two,106
neu,IMDF_scanner,24.jpg,neutral_224.jpg,2,60,9999,green,TBR_neu,IMDF_scanner,no,,60,9999,30,1,47,TBR,two,107
neg,IMDF_scanner,896.jpg,People_003_h.jpg,2,9999,79,red,TBF_neg,IMDF_scanner,no,,9999,79,109,4,47,TBF,two,108
neu,IMDF_scanner,450.jpg,neutral_276.jpg,2,9999,36,green,TBR_neu,IMDF_scanner,no,,66,9999,66,3,47,TBR,one,109
neg,IMDF_scanner,870.jpg,Faces_041_h.jpg,2,9999,75,red,TBF_neg,IMDF_scanner,no,,9999,75,105,4,47,TBF,one,110
neg,IMDF_scanner,281.jpg,People_239_h.jpg,2,69,9999,red,TBF_neg,IMDF_scanner,no,,9999,39,39,2,47,TBF,one,111
neg,IMDF_scanner,932.jpg,Faces_272_h.jpg,2,9999,88,green,TBR_neg,IMDF_scanner,no,,9999,88,118,4,47,TBR,two,112
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,113
neg,IMDF_scanner,409.jpg,9630.jpg,2,90,9999,red,TBF_neg,IMDF_scanner,no,,9999,60,60,2,47,TBF,two,114
neg,IMDF_scanner,809.jpg,People_058_h.jpg,2,9999,68,green,TBR_neg,IMDF_scanner,no,,9999,68,98,4,47,TBR,one,115
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,116
neu,IMDF_scanner,553.jpg,neutral_145.jpg,2,9999,51,red,TBF_neu,IMDF_scanner,no,,81,9999,81,3,47,TBF,two,117
neg,IMDF_scanner,848.jpg,Animals_060_h.jpg,2,9999,72,red,TBF_neg,IMDF_scanner,no,,9999,72,102,4,47,TBF,one,118
neu,IMDF_scanner,724.jpg,neutral_242.jpg,2,9999,59,green,TBR_neu,IMDF_scanner,no,,89,9999,89,3,47,TBR,two,119
neu,IMDF_scanner,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,,86,9999,86,3,47,TBR,two,120
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,121
neg,IMDF_scanner,87.jpg,Faces_028_h.jpg,2,9999,74,red,TBF_neg,IMDF_scanner,no,,9999,74,104,4,47,TBF,one,122
neg,IMDF_scanner,884.jpg,Landscapes_002_h.jpg,2,9999,77,green,TBR_neg,IMDF_scanner,no,,9999,77,107,4,47,TBR,two,123
neu,IMDF_scanner,166.jpg,neutral_422.jpg,2,49,9999,red,TBF_neu,IMDF_scanner,no,,49,9999,19,1,47,TBF,two,124
neu,IMDF_scanner,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,,36,9999,6,1,47,TBF,one,125
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,126
neu,IMDF_scanner,234.jpg,neutral_382.jpg,2,59,9999,red,TBF_neu,IMDF_scanner,no,,59,9999,29,1,47,TBF,two,127
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,128
neu,IMDF_scanner,161.jpg,neutral_416.jpg,2,48,9999,red,TBF_neu,IMDF_scanner,no,,48,9999,18,1,47,TBF,two,129
neu,IMDF_scanner,538.jpg,neutral_560.jpg,2,9999,47,green,TBR_neu,IMDF_scanner,no,,77,9999,77,3,47,TBR,two,130
neg,IMDF_scanner,86.jpg,Faces_007_h.jpg,2,9999,73,red,TBF_neg,IMDF_scanner,no,,9999,73,103,4,47,TBF,one,131
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,132
neg,IMDF_scanner,276.jpg,Objects_125_h.jpg,2,67,9999,green,TBR_neg,IMDF_scanner,no,,9999,37,37,2,47,TBR,one,133
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,134
neg,IMDF_scanner,900.jpg,6830.jpg,2,9999,83,green,TBR_neg,IMDF_scanner,no,,9999,83,113,4,47,TBR,two,135
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,136
neu,IMDF_scanner,184.jpg,neutral_063.jpg,2,53,9999,green,TBR_neu,IMDF_scanner,no,,53,9999,23,1,47,TBR,two,137
neu,IMDF_scanner,132.jpg,neutral_585.jpg,2,40,9999,green,TBR_neu,IMDF_scanner,no,,40,9999,10,1,47,TBR,one,138
neu,IMDF_scanner,159.jpg,neutral_370.jpg,2,47,9999,green,TBR_neu,IMDF_scanner,no,,47,9999,17,1,47,TBR,two,139
neg,IMDF_scanner,366.jpg,1930.jpg,2,81,9999,red,TBF_neg,IMDF_scanner,no,,9999,51,51,2,47,TBF,two,140
neg,IMDF_scanner,76.jpg,Landscapes_007_h.jpg,2,9999,63,green,TBR_neg,IMDF_scanner,no,,9999,63,93,4,47,TBR,one,141
neu,IMDF_scanner,113.jpg,neutral_069.jpg,2,34,9999,red,TBF_neu,IMDF_scanner,no,,34,9999,4,1,47,TBF,one,142
neu,IMDF_scanner,560.jpg,neutral_148.jpg,2,9999,52,red,TBF_neu,IMDF_scanner,no,,82,9999,82,3,47,TBF,two,143
neg,IMDF_scanner,916.jpg,9423.jpg,2,9999,84,red,TBF_neg,IMDF_scanner,no,,9999,84,114,4,47,TBF,two,144
neu,IMDF_scanner,47.jpg,neutral_671.jpg,2,9999,40,green,TBR_neu,IMDF_scanner,no,,70,9999,70,3,47,TBR,one,145
neu,IMDF_scanner,151.jpg,neutral_132.jpg,2,44,9999,red,TBF_neu,IMDF_scanner,no,,44,9999,14,1,47,TBF,one,146
neu,IMDF_scanner,102.jpg,neutral_003.jpg,2,32,9999,green,TBR_neu,IMDF_scanner,no,,32,9999,2,1,47,TBR,one,147
neg,IMDF_scanner,38.jpg,6300.jpg,2,85,9999,green,TBR_neg,IMDF_scanner,no,,9999,55,55,2,47,TBR,two,148
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,149
neg,IMDF_scanner,321.jpg,Faces_302_h.jpg,2,77,9999,green,TBR_neg,IMDF_scanner,no,,9999,47,47,2,47,TBR,two,150
neg,IMDF_scanner,353.jpg,Objects_145_h.jpg,2,79,9999,green,TBR_neg,IMDF_scanner,no,,9999,49,49,2,47,TBR,two,151
neg,IMDF_scanner,82.jpg,People_217_h.jpg,2,9999,69,green,TBR_neg,IMDF_scanner,no,,9999,69,99,4,47,TBR,one,152
neu,IMDF_scanner,48.jpg,neutral_497.jpg,2,9999,42,red,TBF_neu,IMDF_scanner,no,,72,9999,72,3,47,TBF,one,153
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,154
neu,IMDF_scanner,181.jpg,neutral_060.jpg,2,52,9999,red,TBF_neu,IMDF_scanner,no,,52,9999,22,1,47,TBF,two,155
None,IMDF_scanner,,,2,,,None,NULL,IMDF_scanner,,,,,9999,,47,None,,156
neu,IMDF_scanner,950.jpg,neutral_261.jpg,,91,9999,red,FILLER,IMDF_scanner,yes,last,91,9999,121,5,47,TBF,9999,157
neg,IMDF_scanner,953.jpg,1050.jpg,,93,9999,green,FILLER,IMDF_scanner,yes,last,9999,91,123,5,47,TBR,9999,158
