Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,45,one,None,24
neu,9999,shirt01.jpg,neutral_007.jpg,2,28,green,T_neu,TNT_scanner,no,52,9999,51,27,45,one,T,25
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,45,one,None,26
neu,35,chessboard.jpg,neutral_227.jpg,2,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,45,one,NT,27
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,26,25,13,45,one,T,28
neu,30,radio02.jpg,neutral_331.jpg,2,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,45,one,NT,29
neg,55,safetypin.jpg,8480_people_fear.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,45,one,T,30
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,2,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,45,one,NT,31
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,green,T_neu,TNT_scanner,no,58,9999,57,33,45,one,T,32
neu,9999,binder03b.jpg,neutral_512.jpg,3,33,green,T_neu,TNT_scanner,no,57,9999,56,32,45,one,T,33
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,45,one,T,34
neu,31,negativefilm.jpg,neutral_192.jpg,3,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,45,one,NT,35
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,45,one,T,36
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,33,32,20,45,one,NT,37
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,one,None,38
neu,9999,watch02a.jpg,neutral_380.jpg,3,32,green,T_neu,TNT_scanner,no,56,9999,55,31,45,one,T,39
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,45,one,NT,40
neu,28,belt02a.jpg,neutral_293.jpg,3,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,45,one,NT,41
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,one,None,42
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,3,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,45,one,NT,43
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,45,one,T,44
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,45,one,T,45
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,one,None,46
neu,37,bottlecap.jpg,neutral_134.jpg,3,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,45,one,NT,47
neu,29,toothbrush03b.jpg,neutral_390.jpg,4,9999,red,NT_neu,TNT_scanner,no,29,9999,4,4,45,one,NT,48
neg,53,calculator01.jpg,6520_people_fear.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,29,28,16,45,one,T,49
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,45,one,NT,50
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,one,None,51
neg,9999,book01b.jpg,9412_people_sad.jpg,4,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,45,one,NT,52
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,one,None,53
neu,36,chair.jpg,neutral_144.jpg,4,9999,red,NT_neu,TNT_scanner,no,36,9999,11,11,45,one,NT,54
neg,9999,mirror.jpg,2981_animal_disgust.jpg,4,55,green,T_neg,TNT_scanner,no,9999,55,78,42,45,one,T,55
neu,34,lock03a.jpg,neutral_659.jpg,4,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,45,one,T,56
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,one,None,57
neu,9999,birdie.jpg,neutral_614.jpg,4,37,green,T_neu,TNT_scanner,no,61,9999,60,36,45,one,T,58
neu,33,fan.jpg,neutral_706.jpg,4,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,45,one,T,59
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,45,one,NT,60
neg,61,wallet04.jpg,People_140_hsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,45,one,T,61
neu,9999,bow04.jpg,neutral_128.jpg,4,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,45,one,NT,62
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,45,one,NT,63
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,45,one,NT,64
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,45,two,T,65
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,45,two,NT,66
neg,58,globe.jpg,People_201_vsadterror.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,45,two,NT,67
neg,9999,mirror.jpg,2981_animal_disgust.jpg,1,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,45,two,NT,68
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,45,two,None,69
neg,61,wallet04.jpg,People_140_hsad.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,45,two,T,70
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,45,two,None,71
neu,26,hat03b.jpg,neutral_017.jpg,1,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,45,two,NT,72
neu,9999,battery02b.jpg,neutral_509.jpg,1,31,green,T_neu,TNT_scanner,no,55,9999,54,30,45,two,T,73
neu,9999,binder03b.jpg,neutral_512.jpg,1,33,red,NT_neu,TNT_scanner,no,57,9999,56,32,45,two,NT,74
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,45,two,None,75
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,green,T_neg,TNT_scanner,no,9999,60,83,47,45,two,T,76
neu,31,negativefilm.jpg,neutral_192.jpg,1,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,45,two,T,77
neu,9999,hinge.jpg,neutral_582.jpg,1,30,green,T_neu,TNT_scanner,no,54,9999,53,29,45,two,T,78
neu,28,belt02a.jpg,neutral_293.jpg,1,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,45,two,NT,79
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,1,56,green,T_neg,TNT_scanner,no,9999,56,79,43,45,two,T,80
neg,9999,book01b.jpg,9412_people_sad.jpg,1,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,45,two,NT,81
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,45,two,None,82
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,45,two,T,83
neg,53,calculator01.jpg,6520_people_fear.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,29,28,16,45,two,T,84
neu,9999,lifejacket.jpg,neutral_247.jpg,2,36,green,T_neu,TNT_scanner,no,60,9999,59,35,45,two,T,85
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,45,two,NT,86
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,36,35,23,45,two,NT,87
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,45,two,None,88
neu,30,radio02.jpg,neutral_331.jpg,2,9999,green,T_neu,TNT_scanner,no,30,9999,5,5,45,two,T,89
neu,29,toothbrush03b.jpg,neutral_390.jpg,2,9999,red,NT_neu,TNT_scanner,no,29,9999,4,4,45,two,NT,90
neu,34,lock03a.jpg,neutral_659.jpg,2,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,45,two,T,91
neg,54,box01.jpg,2900.1_people_crying.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,45,two,T,92
neu,27,tuque03b.jpg,neutral_098.jpg,2,9999,red,NT_neu,TNT_scanner,no,27,9999,2,2,45,two,NT,93
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,45,two,None,94
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,2,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,45,two,NT,95
neu,35,chessboard.jpg,neutral_227.jpg,2,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,45,two,NT,96
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,45,two,T,97
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,two,None,98
neg,9999,hanger02a.jpg,People_077_vfear.jpg,3,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,45,two,NT,99
neu,33,fan.jpg,neutral_706.jpg,3,9999,green,T_neu,TNT_scanner,no,33,9999,8,8,45,two,T,100
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,two,None,101
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,3,61,red,NT_neg,TNT_scanner,no,9999,61,84,48,45,two,NT,102
neu,37,bottlecap.jpg,neutral_134.jpg,3,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,45,two,T,103
neu,9999,bow04.jpg,neutral_128.jpg,3,27,green,T_neu,TNT_scanner,no,51,9999,50,26,45,two,T,104
neu,36,chair.jpg,neutral_144.jpg,3,9999,red,NT_neu,TNT_scanner,no,36,9999,11,11,45,two,NT,105
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,45,two,NT,106
neu,9999,pylon.jpg,neutral_065.jpg,3,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,45,two,NT,107
neg,55,safetypin.jpg,8480_people_fear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,45,two,T,108
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,3,57,green,T_neg,TNT_scanner,no,9999,57,80,44,45,two,T,109
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,45,two,None,110
neu,9999,birdie.jpg,neutral_614.jpg,3,37,red,NT_neu,TNT_scanner,no,61,9999,60,36,45,two,NT,111
neu,32,ring01.jpg,neutral_226.jpg,4,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,45,two,NT,112
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,45,two,NT,113
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,two,None,114
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,45,two,T,115
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,two,None,116
neu,9999,cup01.jpg,neutral_195.jpg,4,35,green,T_neu,TNT_scanner,no,59,9999,58,34,45,two,T,117
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,45,two,NT,118
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,4,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,45,two,NT,119
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,26,25,13,45,two,T,120
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,4,34,green,T_neu,TNT_scanner,no,58,9999,57,33,45,two,T,121
neu,9999,shirt01.jpg,neutral_007.jpg,4,28,green,T_neu,TNT_scanner,no,52,9999,51,27,45,two,T,122
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,4,50,red,NT_neg,TNT_scanner,no,9999,50,73,37,45,two,NT,123
neu,9999,watch02a.jpg,neutral_380.jpg,4,32,red,NT_neu,TNT_scanner,no,56,9999,55,31,45,two,NT,124
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,45,two,None,125
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,45,two,T,126
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,45,two,NT,127
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,45,two,T,128
