Emotion,Object,Scene,Set_ID,TBF_ID,TBR_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,order,pp_ID,remember_condition,repetition,trial_count
neu,132.jpg,neutral_585.jpg,2,40,9999,red,TBF_neu,IMDF_scanner,no,40,9999,10,1,49,TBF,one,97
neu,130.jpg,neutral_504.jpg,2,39,9999,red,TBF_neu,IMDF_scanner,no,39,9999,9,1,49,TBF,one,98
neg,895.jpg,Objects_003_h.jpg,2,9999,78,green,TBR_neg,IMDF_scanner,no,9999,78,108,4,49,TBR,two,99
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,100
neg,376.jpg,6211.jpg,2,84,9999,red,TBF_neg,IMDF_scanner,no,9999,54,54,2,49,TBF,two,101
neu,159.jpg,neutral_370.jpg,2,47,9999,red,TBF_neu,IMDF_scanner,no,47,9999,17,1,49,TBF,two,102
neu,47.jpg,neutral_671.jpg,2,9999,40,red,TBF_neu,IMDF_scanner,no,70,9999,70,3,49,TBF,one,103
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,104
neg,86.jpg,Faces_007_h.jpg,2,9999,73,green,TBR_neg,IMDF_scanner,no,9999,73,103,4,49,TBR,one,105
neu,446.jpg,neutral_201.jpg,2,9999,34,green,TBR_neu,IMDF_scanner,no,64,9999,64,3,49,TBR,one,106
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,107
neu,675.jpg,neutral_598.jpg,2,9999,56,green,TBR_neu,IMDF_scanner,no,86,9999,86,3,49,TBR,two,108
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,109
neg,90.jpg,6555.jpg,2,9999,82,green,TBR_neg,IMDF_scanner,no,9999,82,112,4,49,TBR,two,110
neu,181.jpg,neutral_060.jpg,2,52,9999,green,TBR_neu,IMDF_scanner,no,52,9999,22,1,49,TBR,two,111
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,112
neg,257.jpg,Objects_007_h.jpg,2,64,9999,red,TBF_neg,IMDF_scanner,no,9999,34,34,2,49,TBF,one,113
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,114
neu,234.jpg,neutral_382.jpg,2,59,9999,green,TBR_neu,IMDF_scanner,no,59,9999,29,1,49,TBR,two,115
neu,121.jpg,neutral_394.jpg,2,37,9999,green,TBR_neu,IMDF_scanner,no,37,9999,7,1,49,TBR,one,116
neg,917.jpg,9424.jpg,2,9999,85,green,TBR_neg,IMDF_scanner,no,9999,85,115,4,49,TBR,two,117
neu,118.jpg,neutral_096.jpg,2,36,9999,red,TBF_neu,IMDF_scanner,no,36,9999,6,1,49,TBF,one,118
neg,779.jpg,Objects_022_h.jpg,2,9999,65,red,TBF_neg,IMDF_scanner,no,9999,65,95,4,49,TBF,one,119
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,120
neu,560.jpg,neutral_148.jpg,2,9999,52,red,TBF_neu,IMDF_scanner,no,82,9999,82,3,49,TBF,two,121
neg,382.jpg,6312.jpg,2,86,9999,green,TBR_neg,IMDF_scanner,no,9999,56,56,2,49,TBR,two,122
neu,156.jpg,neutral_200.jpg,2,46,9999,green,TBR_neu,IMDF_scanner,no,46,9999,16,1,49,TBR,two,123
None,,,2,,,None,NULL,IMDF_scanner,,,,9999,,49,None,,124
neg,900.jpg,6830.jpg,2,9999,83,red,TBF_neg,IMDF_scanner,no,9999,83,113,4,49,TBF,two,125
