Emotion,Object,Scene,Trial_ID,distractor_object_1,distractor_object_2
neu,116.jpg,neutral_073.jpg,5,48.jpg,731.jpg
neg,848.jpg,Animals_060_h.jpg,102,9.jpg,76.jpg
neu,102.jpg,neutral_003.jpg,2,145.jpg,184.jpg
neu,202.jpg,neutral_667.jpg,27,460.jpg,23.jpg
neu,714.jpg,neutral_236.jpg,87,170.jpg,140.jpg
neg,75.jpg,Animals_065_h.jpg,92,802.jpg,316.jpg
neg,76.jpg,Landscapes_007_h.jpg,93,25.jpg,884.jpg
neg,942.jpg,H123.bmp,119,321.jpg,280.jpg
neu,130.jpg,neutral_504.jpg,9,118.jpg,152.jpg
neu,51.jpg,neutral_538.jpg,76,156.jpg,173.jpg
neg,361.jpg,People_210_h.jpg,50,267.jpg,373.jpg
neu,151.jpg,neutral_132.jpg,14,140.jpg,421.jpg
neu,538.jpg,neutral_560.jpg,77,200.jpg,45.jpg
neu,156.jpg,neutral_200.jpg,16,450.jpg,106.jpg
neg,86.jpg,Faces_007_h.jpg,103,361.jpg,779.jpg
neg,916.jpg,9423.jpg,114,79.jpg,307.jpg
neu,453.jpg,neutral_588.jpg,67,202.jpg,724.jpg
neg,281.jpg,People_239_h.jpg,39,373.jpg,313.jpg
neg,280.jpg,Objects_206_h.jpg,38,748.jpg,895.jpg
neg,79.jpg,Objects_109_h.jpg,96,845.jpg,281.jpg
neu,952.jpg,neutral_673.jpg,filler,957.jpg,975.jpg
neu,132.jpg,neutral_585.jpg,10,159.jpg,461.jpg
neu,196.jpg,neutral_067.jpg,24,435.jpg,156.jpg
neg,9.jpg,6370.jpg,111,257.jpg,900.jpg
neu,421.jpg,neutral_131.jpg,62,55.jpg,553.jpg
neu,140.jpg,neutral_121.jpg,12,72.jpg,161.jpg
neu,506.jpg,neutral_532.jpg,75,560.jpg,48.jpg
neg,954.jpg,People_143_h.jpg,filler,981.jpg,953.jpg
neu,950.jpg,neutral_261.jpg,filler,975.jpg,957.jpg
