Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,31,negativefilm.jpg,neutral_192.jpg,3,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,36,one,NT,43
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,3,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,36,one,NT,44
neu,29,toothbrush03b.jpg,neutral_390.jpg,3,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,36,one,T,45
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,36,one,NT,46
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,36,one,NT,47
neu,9999,bow04.jpg,neutral_128.jpg,4,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,36,one,NT,48
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,one,None,49
neu,9999,birdie.jpg,neutral_614.jpg,4,37,red,NT_neu,TNT_scanner,no,61,9999,60,36,36,one,NT,50
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,one,None,51
neg,53,calculator01.jpg,6520_people_fear.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,36,one,NT,52
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,36,35,23,36,one,NT,53
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,36,one,T,54
neu,9999,shirt01.jpg,neutral_007.jpg,4,28,green,T_neu,TNT_scanner,no,52,9999,51,27,36,one,T,55
neu,27,tuque03b.jpg,neutral_098.jpg,4,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,36,one,T,56
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,one,None,57
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,36,one,T,58
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,4,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,36,one,NT,59
neu,9999,binder03b.jpg,neutral_512.jpg,4,33,green,T_neu,TNT_scanner,no,57,9999,56,32,36,one,T,60
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,36,one,NT,61
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,green,T_neg,TNT_scanner,no,9999,59,82,46,36,one,T,62
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,36,one,T,63
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,36,one,NT,64
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,red,TnegFILLER,TNT_scanner,yes,74,999,98,filler,36,two,NT,65
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,36,two,T,66
neu,36,chair.jpg,neutral_144.jpg,1,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,36,two,T,67
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,27,26,14,36,two,NT,68
neu,35,chessboard.jpg,neutral_227.jpg,1,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,36,two,T,69
neu,34,lock03a.jpg,neutral_659.jpg,1,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,36,two,T,70
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,1,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,36,two,NT,71
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,36,two,T,72
neg,55,safetypin.jpg,8480_people_fear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,31,30,18,36,two,NT,73
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,36,two,None,74
neg,61,wallet04.jpg,People_140_hsad.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,36,two,T,75
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,36,two,None,76
neg,9999,mirror.jpg,2981_animal_disgust.jpg,1,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,36,two,NT,77
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,36,two,T,78
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,36,two,None,79
neu,9999,lifejacket.jpg,neutral_247.jpg,1,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,36,two,NT,80
neu,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,red,NT_neu,TNT_scanner,no,29,9999,4,4,36,two,NT,81
neg,53,calculator01.jpg,6520_people_fear.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,36,two,NT,82
neu,9999,birdie.jpg,neutral_614.jpg,2,37,green,T_neu,TNT_scanner,no,61,9999,60,36,36,two,T,83
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,2,58,green,T_neg,TNT_scanner,no,9999,58,81,45,36,two,T,84
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,36,two,None,85
neu,9999,cup01.jpg,neutral_195.jpg,2,35,red,NT_neu,TNT_scanner,no,59,9999,58,34,36,two,NT,86
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,2,61,red,NT_neg,TNT_scanner,no,9999,61,84,48,36,two,NT,87
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,36,two,None,88
neu,31,negativefilm.jpg,neutral_192.jpg,2,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,36,two,NT,89
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,36,two,T,90
neu,9999,binder03b.jpg,neutral_512.jpg,2,33,red,NT_neu,TNT_scanner,no,57,9999,56,32,36,two,NT,91
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,36,two,NT,92
neu,30,radio02.jpg,neutral_331.jpg,2,9999,green,T_neu,TNT_scanner,no,30,9999,5,5,36,two,T,93
neu,9999,bow04.jpg,neutral_128.jpg,2,27,green,T_neu,TNT_scanner,no,51,9999,50,26,36,two,T,94
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,36,two,None,95
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,36,two,T,96
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,green,T_neg,TNT_scanner,no,9999,54,77,41,36,two,T,97
neu,32,ring01.jpg,neutral_226.jpg,3,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,36,two,NT,98
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,36,two,NT,99
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,36,two,None,100
neg,9999,book01b.jpg,9412_people_sad.jpg,3,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,36,two,NT,101
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,36,two,None,102
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,red,NT_neu,TNT_scanner,no,27,9999,2,2,36,two,NT,103
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,3,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,36,two,NT,104
neu,9999,pylon.jpg,neutral_065.jpg,3,26,green,T_neu,TNT_scanner,no,50,9999,49,25,36,two,T,105
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,26,25,13,36,two,T,106
neu,9999,hinge.jpg,neutral_582.jpg,3,30,green,T_neu,TNT_scanner,no,54,9999,53,29,36,two,T,107
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,36,two,NT,108
neu,26,hat03b.jpg,neutral_017.jpg,3,9999,green,T_neu,TNT_scanner,no,26,9999,1,1,36,two,T,109
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,36,two,None,110
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,3,57,green,T_neg,TNT_scanner,no,9999,57,80,44,36,two,T,111
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,4,50,green,T_neg,TNT_scanner,no,9999,50,73,37,36,two,T,112
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,two,None,113
neu,33,fan.jpg,neutral_706.jpg,4,9999,red,NT_neu,TNT_scanner,no,33,9999,8,8,36,two,NT,114
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,two,None,115
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,36,two,NT,116
neu,37,bottlecap.jpg,neutral_134.jpg,4,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,36,two,T,117
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,4,53,green,T_neg,TNT_scanner,no,9999,53,76,40,36,two,T,118
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,36,two,NT,119
neg,54,box01.jpg,2900.1_people_crying.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,30,29,17,36,two,NT,120
neu,28,belt02a.jpg,neutral_293.jpg,4,9999,red,NT_neu,TNT_scanner,no,28,9999,3,3,36,two,NT,121
neu,9999,shirt01.jpg,neutral_007.jpg,4,28,green,T_neu,TNT_scanner,no,52,9999,51,27,36,two,T,122
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,36,two,NT,123
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,9999,56,79,43,36,two,T,124
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,36,two,None,125
neu,9999,watch02a.jpg,neutral_380.jpg,4,32,green,T_neu,TNT_scanner,no,56,9999,55,31,36,two,T,126
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,green,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,36,two,T,127
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,36,two,NT,128
