Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,70,one,None,27
neg,54,box01.jpg,2900.1_people_crying.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,70,one,T,28
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,70,one,NT,29
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,70,one,NT,30
neu,9999,hinge.jpg,neutral_582.jpg,2,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,70,one,NT,31
neu,9999,cup01.jpg,neutral_195.jpg,2,35,green,T_neu,TNT_scanner,no,59,9999,58,34,70,one,T,32
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,3,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,70,one,NT,33
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,one,None,34
neu,37,bottlecap.jpg,neutral_134.jpg,3,9999,green,T_neu,TNT_scanner,no,37,9999,12,12,70,one,T,35
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,70,one,T,36
neg,53,calculator01.jpg,6520_people_fear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,29,28,16,70,one,T,37
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,one,None,38
neu,30,radio02.jpg,neutral_331.jpg,3,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,70,one,NT,39
neg,58,globe.jpg,People_201_vsadterror.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,34,33,21,70,one,T,40
neu,9999,lifejacket.jpg,neutral_247.jpg,3,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,70,one,NT,41
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,green,T_neu,TNT_scanner,no,55,9999,54,30,70,one,T,42
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,3,50,red,NT_neg,TNT_scanner,no,9999,50,73,37,70,one,NT,43
neg,9999,mirror.jpg,2981_animal_disgust.jpg,3,55,green,T_neg,TNT_scanner,no,9999,55,78,42,70,one,T,44
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,one,None,45
neu,9999,birdie.jpg,neutral_614.jpg,3,37,red,NT_neu,TNT_scanner,no,61,9999,60,36,70,one,NT,46
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,33,32,20,70,one,NT,47
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,one,None,48
neg,61,wallet04.jpg,People_140_hsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,70,one,T,49
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,70,one,T,50
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,9999,56,79,43,70,one,T,51
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,one,None,52
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,4,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,70,one,NT,53
neu,26,hat03b.jpg,neutral_017.jpg,4,9999,green,T_neu,TNT_scanner,no,26,9999,1,1,70,one,T,54
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,one,None,55
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,36,35,23,70,one,NT,56
neu,29,toothbrush03b.jpg,neutral_390.jpg,4,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,70,one,T,57
neu,9999,stackingrings01a.jpg,neutral_246.jpg,4,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,70,one,NT,58
neu,9999,shirt01.jpg,neutral_007.jpg,4,28,red,NT_neu,TNT_scanner,no,52,9999,51,27,70,one,NT,59
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,32,31,19,70,one,NT,60
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,70,one,T,61
neu,31,negativefilm.jpg,neutral_192.jpg,4,9999,red,NT_neu,TNT_scanner,no,31,9999,6,6,70,one,NT,62
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,70,one,T,63
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,70,one,T,64
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,70,two,NT,65
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,70,two,T,66
neg,61,wallet04.jpg,People_140_hsad.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,37,36,24,70,two,NT,67
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,70,two,None,68
neg,9999,book01b.jpg,9412_people_sad.jpg,1,52,green,T_neg,TNT_scanner,no,9999,52,75,39,70,two,T,69
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,1,34,green,T_neu,TNT_scanner,no,58,9999,57,33,70,two,T,70
neg,54,box01.jpg,2900.1_people_crying.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,70,two,T,71
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,70,two,None,72
neu,9999,stackingrings01a.jpg,neutral_246.jpg,1,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,70,two,NT,73
neu,9999,pylon.jpg,neutral_065.jpg,1,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,70,two,NT,74
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,70,two,NT,75
neu,9999,shirt01.jpg,neutral_007.jpg,1,28,green,T_neu,TNT_scanner,no,52,9999,51,27,70,two,T,76
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,70,two,None,77
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,33,32,20,70,two,T,78
neu,27,tuque03b.jpg,neutral_098.jpg,1,9999,red,NT_neu,TNT_scanner,no,27,9999,2,2,70,two,NT,79
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,27,26,14,70,two,NT,80
neu,31,negativefilm.jpg,neutral_192.jpg,1,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,70,two,T,81
neg,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,70,two,NT,82
neu,9999,hinge.jpg,neutral_582.jpg,2,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,70,two,NT,83
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,70,two,None,84
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,70,two,T,85
neu,9999,bow04.jpg,neutral_128.jpg,2,27,red,NT_neu,TNT_scanner,no,51,9999,50,26,70,two,NT,86
neu,9999,watch02a.jpg,neutral_380.jpg,2,32,green,T_neu,TNT_scanner,no,56,9999,55,31,70,two,T,87
neu,28,belt02a.jpg,neutral_293.jpg,2,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,70,two,T,88
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,70,two,None,89
neu,37,bottlecap.jpg,neutral_134.jpg,2,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,70,two,NT,90
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,2,61,green,T_neg,TNT_scanner,no,9999,61,84,48,70,two,T,91
neu,26,hat03b.jpg,neutral_017.jpg,2,9999,green,T_neu,TNT_scanner,no,26,9999,1,1,70,two,T,92
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,70,two,NT,93
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,2,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,70,two,NT,94
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,70,two,None,95
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,2,56,green,T_neg,TNT_scanner,no,9999,56,79,43,70,two,T,96
neu,9999,cup01.jpg,neutral_195.jpg,3,35,red,NT_neu,TNT_scanner,no,59,9999,58,34,70,two,NT,97
neu,34,lock03a.jpg,neutral_659.jpg,3,9999,green,T_neu,TNT_scanner,no,34,9999,9,9,70,two,T,98
neu,9999,birdie.jpg,neutral_614.jpg,3,37,green,T_neu,TNT_scanner,no,61,9999,60,36,70,two,T,99
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,70,two,NT,100
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,3,60,green,T_neg,TNT_scanner,no,9999,60,83,47,70,two,T,101
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,two,None,102
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,70,two,NT,103
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,two,None,104
neu,32,ring01.jpg,neutral_226.jpg,3,9999,red,NT_neu,TNT_scanner,no,32,9999,7,7,70,two,NT,105
neu,9999,binder03b.jpg,neutral_512.jpg,3,33,green,T_neu,TNT_scanner,no,57,9999,56,32,70,two,T,106
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,70,two,None,107
neg,53,calculator01.jpg,6520_people_fear.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,70,two,NT,108
neu,9999,lifejacket.jpg,neutral_247.jpg,3,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,70,two,NT,109
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,70,two,T,110
neg,9999,hanger02a.jpg,People_077_vfear.jpg,3,59,green,T_neg,TNT_scanner,no,9999,59,82,46,70,two,T,111
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,4,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,70,two,NT,112
neu,9999,battery02b.jpg,neutral_509.jpg,4,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,70,two,NT,113
neg,55,safetypin.jpg,8480_people_fear.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,70,two,T,114
neu,33,fan.jpg,neutral_706.jpg,4,9999,red,NT_neu,TNT_scanner,no,33,9999,8,8,70,two,NT,115
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,70,two,NT,116
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,two,None,117
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,32,31,19,70,two,T,118
neu,36,chair.jpg,neutral_144.jpg,4,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,70,two,T,119
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,70,two,NT,120
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,4,50,green,T_neg,TNT_scanner,no,9999,50,73,37,70,two,T,121
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,4,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,70,two,NT,122
neu,29,toothbrush03b.jpg,neutral_390.jpg,4,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,70,two,T,123
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,two,None,124
neu,30,radio02.jpg,neutral_331.jpg,4,9999,green,T_neu,TNT_scanner,no,30,9999,5,5,70,two,T,125
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,70,two,None,126
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,70,two,T,127
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,red,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,70,two,NT,128
