Emotion,NT_ID,Object,Scene,Set_ID,T_ID,color,condition,exp_ID,filler,neg_ID,neu_ID,null_ID,pair_ID,pp_ID,repetition,think_condition,trial_count
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,3,34,green,T_neu,TNT_scanner,no,58,9999,57,33,9,one,T,33
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,one,None,34
neg,53,calculator01.jpg,6520_people_fear.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,9,one,NT,35
neu,27,tuque03b.jpg,neutral_098.jpg,3,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,9,one,T,36
neg,9999,book01b.jpg,9412_people_sad.jpg,3,52,green,T_neg,TNT_scanner,no,9999,52,75,39,9,one,T,37
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,3,51,red,NT_neg,TNT_scanner,no,9999,51,74,38,9,one,NT,38
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,red,NT_neu,TNT_scanner,no,55,9999,54,30,9,one,NT,39
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,one,None,40
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,9,one,T,41
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,red,NT_neg,TNT_scanner,no,9999,54,77,41,9,one,NT,42
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,27,26,14,9,one,T,43
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,one,None,44
neu,29,toothbrush03b.jpg,neutral_390.jpg,3,9999,red,NT_neu,TNT_scanner,no,29,9999,4,4,9,one,NT,45
neu,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,9,one,NT,46
neu,9999,birdie.jpg,neutral_614.jpg,3,37,green,T_neu,TNT_scanner,no,61,9999,60,36,9,one,T,47
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,one,None,48
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,35,34,22,9,one,NT,49
neu,9999,cup01.jpg,neutral_195.jpg,4,35,green,T_neu,TNT_scanner,no,59,9999,58,34,9,one,T,50
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,one,None,51
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,9999,56,79,43,9,one,T,52
neu,9999,hinge.jpg,neutral_582.jpg,4,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,9,one,NT,53
neg,9999,mirror.jpg,2981_animal_disgust.jpg,4,55,red,NT_neg,TNT_scanner,no,9999,55,78,42,9,one,NT,54
neu,35,chessboard.jpg,neutral_227.jpg,4,9999,red,NT_neu,TNT_scanner,no,35,9999,10,10,9,one,NT,55
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,4,60,green,T_neg,TNT_scanner,no,9999,60,83,47,9,one,T,56
neu,36,chair.jpg,neutral_144.jpg,4,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,9,one,T,57
neg,9999,hanger02a.jpg,People_077_vfear.jpg,4,59,red,NT_neg,TNT_scanner,no,9999,59,82,46,9,one,NT,58
neu,28,belt02a.jpg,neutral_293.jpg,4,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,9,one,T,59
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,one,None,60
neu,9999,pylon.jpg,neutral_065.jpg,4,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,9,one,NT,61
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,26,25,13,9,one,T,62
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,9,one,NT,63
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,green,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,9,one,T,64
neg,9999,brick.jpg,Objects_106_vdisgust.jpg,,75,red,NTnegFILLER,TNT_scanner,yes,75,999,100,filler,9,two,NT,65
neu,74,pingpongracket.jpg,neutral_053.jpg,,9999,red,TneuFILLER,TNT_scanner,yes,9999,74,97,filler,9,two,NT,66
neu,37,bottlecap.jpg,neutral_134.jpg,1,9999,red,NT_neu,TNT_scanner,no,37,9999,12,12,9,two,NT,67
neu,29,toothbrush03b.jpg,neutral_390.jpg,1,9999,green,T_neu,TNT_scanner,no,29,9999,4,4,9,two,T,68
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,9,two,None,69
neu,30,radio02.jpg,neutral_331.jpg,1,9999,red,NT_neu,TNT_scanner,no,30,9999,5,5,9,two,NT,70
neg,55,safetypin.jpg,8480_people_fear.jpg,1,9999,green,T_neg,TNT_scanner,no,9999,31,30,18,9,two,T,71
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,9,two,None,72
neg,9999,spoon01.jpg,Animals_008_v_disgust.jpg,1,60,red,NT_neg,TNT_scanner,no,9999,60,83,47,9,two,NT,73
neg,9999,boot02b.jpg,Objects_328_hdisgust.jpg,1,51,green,T_neg,TNT_scanner,no,9999,51,74,38,9,two,T,74
neu,9999,shirt01.jpg,neutral_007.jpg,1,28,red,NT_neu,TNT_scanner,no,52,9999,51,27,9,two,NT,75
neg,9999,ruler05.jpg,1201_animal_fearanddisgust.jpg,1,50,green,T_neg,TNT_scanner,no,9999,50,73,37,9,two,T,76
None,,,,1,,None,NULL,TNT_scanner,,,,9999,,9,two,None,77
neu,32,ring01.jpg,neutral_226.jpg,1,9999,green,T_neu,TNT_scanner,no,32,9999,7,7,9,two,T,78
neg,56,makeupbrush04.jpg,People_127_fearh.jpg,1,9999,red,NT_neg,TNT_scanner,no,9999,32,31,19,9,two,NT,79
neg,9999,plasticflower01a.jpg,6550_people_fear.jpg,1,58,red,NT_neg,TNT_scanner,no,9999,58,81,45,9,two,NT,80
neu,27,tuque03b.jpg,neutral_098.jpg,1,9999,green,T_neu,TNT_scanner,no,27,9999,2,2,9,two,T,81
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,9,two,None,82
neg,50,thimble.jpg,Objects_021_vdisgust.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,26,25,13,9,two,NT,83
neu,9999,birdie.jpg,neutral_614.jpg,2,37,green,T_neu,TNT_scanner,no,61,9999,60,36,9,two,T,84
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,9,two,None,85
neu,33,fan.jpg,neutral_706.jpg,2,9999,red,NT_neu,TNT_scanner,no,33,9999,8,8,9,two,NT,86
neu,9999,binder03b.jpg,neutral_512.jpg,2,33,green,T_neu,TNT_scanner,no,57,9999,56,32,9,two,T,87
neu,9999,lifejacket.jpg,neutral_247.jpg,2,36,red,NT_neu,TNT_scanner,no,60,9999,59,35,9,two,NT,88
neg,9999,mirror.jpg,2981_animal_disgust.jpg,2,55,green,T_neg,TNT_scanner,no,9999,55,78,42,9,two,T,89
neg,59,measuringtape01.jpg,Faces_363_vsad.jpg,2,9999,green,T_neg,TNT_scanner,no,9999,35,34,22,9,two,T,90
neu,28,belt02a.jpg,neutral_293.jpg,2,9999,green,T_neu,TNT_scanner,no,28,9999,3,3,9,two,T,91
neg,9999,pillow02b.jpg,2700._people_crying_sad.jpg,2,57,red,NT_neg,TNT_scanner,no,9999,57,80,44,9,two,NT,92
None,,,,2,,None,NULL,TNT_scanner,,,,9999,,9,two,None,93
neu,9999,pencilsharpener02a.jpg,neutral_022.jpg,2,34,red,NT_neu,TNT_scanner,no,58,9999,57,33,9,two,NT,94
neg,9999,hanger02a.jpg,People_077_vfear.jpg,2,59,green,T_neg,TNT_scanner,no,9999,59,82,46,9,two,T,95
neg,58,globe.jpg,People_201_vsadterror.jpg,2,9999,red,NT_neg,TNT_scanner,no,9999,34,33,21,9,two,NT,96
neu,9999,battery02b.jpg,neutral_509.jpg,3,31,green,T_neu,TNT_scanner,no,55,9999,54,30,9,two,T,97
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,two,None,98
neg,9999,glassmop.jpg,9440_object_disgustandfear.jpg,3,53,red,NT_neg,TNT_scanner,no,9999,53,76,40,9,two,NT,99
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,two,None,100
neu,36,chair.jpg,neutral_144.jpg,3,9999,green,T_neu,TNT_scanner,no,36,9999,11,11,9,two,T,101
neu,9999,cup01.jpg,neutral_195.jpg,3,35,red,NT_neu,TNT_scanner,no,59,9999,58,34,9,two,NT,102
neg,54,box01.jpg,2900.1_people_crying.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,30,29,17,9,two,T,103
neu,35,chessboard.jpg,neutral_227.jpg,3,9999,green,T_neu,TNT_scanner,no,35,9999,10,10,9,two,T,104
neg,52,key01.jpg,1033_animal_fearanddisgust.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,28,27,15,9,two,NT,105
neg,9999,stapler03a.jpg,People_001_hsadterror.jpg,3,54,green,T_neg,TNT_scanner,no,9999,54,77,41,9,two,T,106
neu,9999,stackingrings01a.jpg,neutral_246.jpg,3,29,red,NT_neu,TNT_scanner,no,53,9999,52,28,9,two,NT,107
None,,,,3,,None,NULL,TNT_scanner,,,,9999,,9,two,None,108
neu,9999,hinge.jpg,neutral_582.jpg,3,30,red,NT_neu,TNT_scanner,no,54,9999,53,29,9,two,NT,109
neg,51,binoculars01b.jpg,Animals_221_hdisgustfear.jpg,3,9999,red,NT_neg,TNT_scanner,no,9999,27,26,14,9,two,NT,110
neg,60,towel02a.jpg,Objects_006_hdisgust.jpg,3,9999,green,T_neg,TNT_scanner,no,9999,36,35,23,9,two,T,111
neg,53,calculator01.jpg,6520_people_fear.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,29,28,16,9,two,NT,112
neu,9999,watch02a.jpg,neutral_380.jpg,4,32,green,T_neu,TNT_scanner,no,56,9999,55,31,9,two,T,113
neg,9999,measuringcup01.jpg,2811_object_fear.jpg,4,61,green,T_neg,TNT_scanner,no,9999,61,84,48,9,two,T,114
neg,9999,book01b.jpg,9412_people_sad.jpg,4,52,red,NT_neg,TNT_scanner,no,9999,52,75,39,9,two,NT,115
neu,31,negativefilm.jpg,neutral_192.jpg,4,9999,green,T_neu,TNT_scanner,no,31,9999,6,6,9,two,T,116
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,two,None,117
neu,34,lock03a.jpg,neutral_659.jpg,4,9999,red,NT_neu,TNT_scanner,no,34,9999,9,9,9,two,NT,118
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,two,None,119
neg,61,wallet04.jpg,People_140_hsad.jpg,4,9999,green,T_neg,TNT_scanner,no,9999,37,36,24,9,two,T,120
neg,9999,dice05a.jpg,9050_people_accideNT.jpg,4,56,green,T_neg,TNT_scanner,no,9999,56,79,43,9,two,T,121
None,,,,4,,None,NULL,TNT_scanner,,,,9999,,9,two,None,122
neu,9999,pylon.jpg,neutral_065.jpg,4,26,red,NT_neu,TNT_scanner,no,50,9999,49,25,9,two,NT,123
neu,9999,bow04.jpg,neutral_128.jpg,4,27,green,T_neu,TNT_scanner,no,51,9999,50,26,9,two,T,124
neg,57,pictureframe04.jpg,9433_people-disgust.jpg,4,9999,red,NT_neg,TNT_scanner,no,9999,33,32,20,9,two,NT,125
neu,26,hat03b.jpg,neutral_017.jpg,4,9999,red,NT_neu,TNT_scanner,no,26,9999,1,1,9,two,NT,126
neg,75,microscope.jpg,Objects_283_hsad.jpg,,9999,green,TnegFILLER,TNT_scanner,yes,74,999,98,filler,9,two,T,127
neu,9999,fryingpan02a.jpg,neutral_066.jpg,,74,green,NTneuFILLER,TNT_scanner,yes,9999,75,99,filler,9,two,T,128
